Siruta,Localitate,Media
112744,Obarsia De Camp,0.1155492857142857
164339,Iana,0.11542714285714287
179793,Buesti,0.1144792857142857
94081,Movila,0.11442428571428573
54109,Socol,0.11418428571428572
153936,Salcia,0.11410285714285713
33845,Micestii De Campie,0.11274642857142857
83491,Oras Borsec,0.11251571428571429
137363,Cehal,0.11245428571428574
110571,Bacles,0.11221857142857142
179971,Colelia,0.11182357142857144
135681,Tataru,0.11086785714285714
176551,Jitia,0.11045
74224,Silistea Crucii,0.10953428571428571
120502,Madaras,0.10928142857142854
64504,Malnas,0.10902142857142857
175260,Boghesti,0.10872428571428572
112600,Livezile,0.10866285714285714
74931,Plesoi,0.10858
42498,Augustin,0.1082442857142857
127536,Mihaesti,0.10776714285714285
179604,Poienile Izei,0.1070742857142857
39983,Blandesti,0.10691642857142857
77587,Poiana,0.10678642857142855
74108,Seaca De Camp,0.10626
166869,Voinesti,0.10624857142857143
135128,Salcia,0.10557142857142858
51699,Buchin,0.10181785714285717
177263,Poiana Cristei,0.10152857142857143
130384,Soparlita,0.1014357142857143
154736,Traian,0.10072999999999999
34422,Silivasu De Campie,0.10047142857142857
100335,Rachiteni,0.10044071428571429
97553,Ipatele,0.10025928571428573
165130,Osesti,0.10012285714285715
152797,Dracsenei,0.09895214285714285
25745,Tatarasti,0.09869928571428573
180019,Sarateni,0.09828357142857143
132137,Aricestii Zeletin,0.09743285714285714
65154,Estelnic,0.09725785714285713
113395,Punghina,0.09675857142857144
54537,Vermes,0.09667928571428572
100344,Roscani,0.09601928571428572
173132,Stanesti,0.09567285714285714
36676,Corlateni,0.09560857142857145
118637,Papiu Ilarian,0.0943442857142857
125490,Draghiceni,0.09412785714285714
167231,Fruntiseni,0.09342428571428571
125114,Ghindaoani,0.09275857142857143
144866,Ludos,0.0911964285714286
77561,Radesti,0.09019785714285715
123255,Oniceni,0.08950928571428571
163967,Gherghesti,0.08946357142857142
39959,Dimacheni,0.08938214285714285
144376,Bradeni,0.088365
11307,Ignesti,0.08763714285714286
154068,Scurtu Mare,0.08722214285714285
6397,Ponor,0.08719357142857143
68565,Pucheni,0.08689142857142858
112959,Podeni,0.08662428571428571
158608,Secas,0.08609928571428571
49233,Sarulesti,0.0841957142857143
100282,Costesti,0.08395142857142858
119858,Taureni,0.08320857142857144
161525,I.c.bratianu,0.08269785714285716
100308,Draguseni,0.0825757142857143
169896,Francesti,0.08250142857142859
120218,Viisoara,0.08129857142857144
116224,Cozma,0.08061285714285714
17771,Nucsoara,0.07968928571428573
126825,Dobrun,0.07823785714285714
113894,Vanjulet,0.07770071428571428
38376,Mitoc,0.07753642857142858
162595,Bogdana,0.07714857142857143
125132,Draganesti,0.07688857142857142
32768,Budesti,0.07640642857142857
54500,Varadia,0.07594071428571428
153909,Rasmiresti,0.07404071428571428
132459,Calugareni,0.07354000000000001
37173,Draguseni,0.072895
124885,Valea Ursului,0.07229785714285715
162791,Bogdanita,0.07119357142857141
48021,Odaile,0.06958142857142857
89080,Burjuc,0.06951785714285715
141884,Lozna,0.06884571428571429
133866,Jugureni,0.06851357142857142
39658,Viisoara,0.06828285714285715
164829,Malusteni,0.06804928571428571
180064,Barbulesti,0.06792571428571427
113153,Poroina Mare,0.06780571428571429
160047,Ceatalchioi,0.06627928571428572
113974,Voloiac,0.06565142857142857
91447,Tomesti,0.06562214285714286
42771,Surdila-Greci,0.06374071428571428
38456,Nicseni,0.06364357142857142
76638,Jorasti,0.06332857142857143
103568,Gurbanesti,0.063235
74956,Talpas,0.06304357142857143
96717,Dagata,0.06249785714285715
53327,Mehadica,0.06244357142857144
85467,Sacel,0.06110642857142857
40035,Adaseni,0.05992357142857143
37100,Dobarceni,0.056377857142857146
141027,Dragu,0.05346928571428571
74705,Verbita,0.05326714285714285
101243,Brazii,0.052870714285714285
115600,Bala,0.05212000000000001
130348,Ipotesti,0.05044928571428571
167240,Rafaila,0.04905285714285714
47818,Murgesti,0.04763642857142858
145042,Mihaileni,0.04655285714285714
63161,Dumbraveni,0.04612642857142857
111587,Dumbrava,0.04594357142857143
52035,Ciudanovita,0.04455428571428571
113518,Stangaceaua,0.04441642857142857
3841,Ceru-Bacainti,0.042972857142857146
167222,Ibanesti,0.04287428571428571
179999,Moldoveni,0.04179642857142857
21891,Colonesti,0.041777857142857144
4981,Intregalde,0.04101928571428571
152724,Didesti,0.04074785714285715
100317,Fantanele,0.03998428571428571
160458,Grindu,0.03854357142857142
48165,Pardosi,0.03854357142857142
89026,Bunila,0.037945
118511,Neaua,0.03626
72604,Gogosu,0.03605214285714286
90066,Lelese,0.03368142857142857
111818,Godeanu,0.033202857142857145
111989,Grozesti,0.03315214285714286
120174,Vetca,0.03271642857142857
116340,Craiesti,0.03186928571428572
50068,Valea Salciei,0.03141857142857143
153437,Necsesti,0.029399285714285715
97777,Madarjac,0.028731428571428574
111220,Ciresu,0.02508142857142857
128882,Samburesti,0.023299285714285713
96664,Cucuteni,0.01993642857142857
161133,Pardina,0.011135714285714285
43698,Racovita,0.007712142857142857
125141,Pancesti,0.007083571428571428
88920,Bulzestii De Sus,0.0
