Siruta,Localitate,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
107662,Cicarlau,0.46513,0.41331,0.38642,0.38161,0.33095,0.35076,0.35204,0.37381,0.38299,0.34759,0.36623,0.38902,0.36368,0.36438
107715,Campulung La Tisa,0.3377,0.34679,0.27554,0.24917,0.25946,0.24453,0.27813,0.31325,0.33673,0.3385,0.31222,0.29788,0.30263,0.30617
107733,Copalnic-Manastur,0.38252,0.38351,0.38492,0.39673,0.41572,0.38966,0.4164,0.42746,0.43734,0.43826,0.42632,0.42905,0.42713,0.50751
107868,Coroieni,0.2052,0.2531,0.3304,0.31463,0.30308,0.27033,0.2976,0.30713,0.31916,0.28657,0.29727,0.29118,0.30319,0.29684
107920,Cupseni,0.23262,0.22878,0.24263,0.30806,0.26928,0.2592,0.26698,0.26781,0.29813,0.26744,0.34187,0.3381,0.31919,0.27792
107975,Desesti,0.28489,0.2616,0.29246,0.27083,0.2118,0.28025,0.27333,0.32789,0.32141,0.35482,0.35347,0.36106,0.35979,0.38884
108017,Oras Dragomiresti,0.2631,0.30077,0.28553,0.29047,0.31023,0.29644,0.3072,0.32606,0.32973,0.28571,0.35385,0.34063,0.315,0.3402
108035,Dumbravita,0.37864,0.40518,0.32099,0.28907,0.22943,0.24578,0.22253,0.19876,0.17942,0.13622,0.13729,0.10588,0.10512,0.12706
108106,Farcasa,0.1308,0.13765,0.13154,0.12181,0.13277,0.12795,0.14101,0.14461,0.14658,0.14595,0.14659,0.14234,0.16872,0.16964
108151,Giulesti,0.34777,0.33395,0.35602,0.34543,0.34744,0.30095,0.30868,0.28559,0.29648,0.29569,0.33672,0.35105,0.40302,0.40373
108204,Ieud,0.16776,0.21035,0.23006,0.22102,0.22401,0.17657,0.20248,0.23654,0.18882,0.21389,0.19816,0.2509,0.25883,0.26743
108222,Lapus,0.36051,0.36179,0.36305,0.35354,0.34448,0.34546,0.32361,0.33924,0.32538,0.35246,0.34751,0.34626,0.38649,0.38324
108240,Leordina,0.17388,0.21104,0.19997,0.2206,0.30385,0.25634,0.27168,0.19659,0.24003,0.2215,0.27206,0.32113,0.3499,0.37322
108268,Miresu Mare,0.36339,0.33687,0.328,0.35461,0.36689,0.37505,0.40105,0.41289,0.45327,0.4527,0.4523,0.48036,0.47087,0.49388
108348,Moisei,0.31687,0.35382,0.34839,0.36957,0.39169,0.39956,0.39957,0.42236,0.42687,0.43458,0.44857,0.46098,0.47529,0.47722
108366,Oarta De Jos,0.11452,0.18875,0.16203,0.10802,0.0,0.0,0.0,0.16408,0.28146,0.22532,0.24901,0.22471,0.29862,0.29525
108400,Ocna Sugatag,0.42763,0.4316,0.45452,0.43225,0.44362,0.43548,0.43784,0.46284,0.46134,0.46354,0.46615,0.42021,0.42669,0.42201
108455,Petrova,0.17704,0.17899,0.17604,0.17013,0.25761,0.2691,0.25697,0.30132,0.32352,0.31531,0.33164,0.31975,0.32019,0.26535
108473,Poienile De Sub Munte,0.28817,0.28076,0.2823,0.29672,0.28151,0.34754,0.34074,0.3628,0.35794,0.34197,0.37682,0.37995,0.38796,0.39629
108491,Remetea Chioarului,0.33371,0.32156,0.31027,0.31102,0.30974,0.27563,0.28012,0.33523,0.37182,0.36657,0.35145,0.33008,0.49446,0.4838
108552,Remeti,0.25854,0.27759,0.28997,0.22951,0.26487,0.28698,0.25138,0.2474,0.26053,0.27633,0.27729,0.31397,0.32159,0.32864
108598,Repedea,0.28061,0.29728,0.30598,0.31028,0.31044,0.31401,0.32097,0.30292,0.26911,0.31533,0.29241,0.28902,0.30626,0.33562
108614,Rona De Jos,0.17038,0.23912,0.25443,0.2133,0.23096,0.2593,0.23056,0.22606,0.22483,0.17247,0.22637,0.24323,0.25063,0.28606
108632,Rona De Sus,0.33775,0.32187,0.319,0.33608,0.35943,0.37547,0.37305,0.41746,0.36709,0.36471,0.3976,0.41503,0.39758,0.40498
108669,Rozavlea,0.28606,0.26665,0.26227,0.23209,0.24173,0.24145,0.26539,0.25603,0.26924,0.27828,0.33339,0.34844,0.33071,0.45073
108696,Ruscova,0.39293,0.37458,0.33698,0.33684,0.34951,0.32231,0.33443,0.37939,0.37124,0.39078,0.42,0.43631,0.4221,0.39172
108712,Satulung,0.26841,0.31163,0.33903,0.3223,0.30246,0.29576,0.30107,0.30702,0.31631,0.32099,0.30012,0.32831,0.37694,0.3806
108794,Sacalaseni,0.34313,0.34966,0.39385,0.38487,0.4008,0.39835,0.40394,0.42248,0.43729,0.42343,0.41945,0.4011,0.40435,0.44733
108874,Sacel,0.27787,0.28637,0.27786,0.3118,0.27761,0.3089,0.29359,0.33409,0.34215,0.37788,0.38991,0.39231,0.4382,0.45105
108892,Oras Salistea De Sus,0.32111,0.30168,0.35571,0.38029,0.36464,0.41366,0.40709,0.40573,0.40475,0.40354,0.40594,0.42981,0.41188,0.39981
108918,Salsig,0.22561,0.1763,0.23958,0.24578,0.26497,0.2693,0.23705,0.27234,0.3064,0.28409,0.31122,0.32652,0.33457,0.34579
108945,Sapanta,0.2767,0.28674,0.27304,0.33066,0.30647,0.29866,0.31698,0.3418,0.4088,0.37224,0.37347,0.39039,0.40487,0.41738
108963,Oras Seini,0.52375,0.5297,0.53536,0.55274,0.53887,0.52688,0.52028,0.5087,0.52001,0.53611,0.53416,0.54299,0.54231,0.54314
109005,Stramtura,0.27663,0.27759,0.2738,0.28082,0.18349,0.20974,0.2314,0.22431,0.19167,0.23231,0.24854,0.27117,0.31301,0.31965
109041,Suciu De Sus,0.29904,0.2969,0.29199,0.32199,0.33561,0.33383,0.35732,0.3774,0.36052,0.34957,0.36667,0.35807,0.34078,0.34079
109096,Sisesti,0.37199,0.40978,0.37128,0.3871,0.37435,0.39993,0.41704,0.37248,0.40112,0.40658,0.38658,0.39536,0.41155,0.4249
109176,Oras Somcuta Mare,0.51073,0.5028,0.51667,0.50939,0.49524,0.49389,0.51028,0.51808,0.52925,0.53692,0.5545,0.55223,0.58861,0.58752
109265,Oras Ulmeni,0.43056,0.43137,0.41094,0.38602,0.39798,0.40046,0.38427,0.3945,0.39539,0.37114,0.4436,0.42338,0.42709,0.41403
109354,Valea Chioarului,0.2987,0.28913,0.29999,0.33277,0.30172,0.30969,0.33008,0.34139,0.31725,0.2993,0.32338,0.34119,0.30418,0.31433
109425,Vima Mica,0.22208,0.19663,0.21823,0.16107,0.19907,0.1489,0.24147,0.18894,0.16961,0.14805,0.07022,0.14805,0.18928,0.21172
109504,Viseu De Jos,0.37754,0.36987,0.40386,0.37364,0.34394,0.36622,0.40544,0.43454,0.42323,0.43245,0.44829,0.44356,0.45364,0.45727
109773,Municipiul Drobeta-Turnu Severin,0.59322,0.58436,0.61263,0.61252,0.61118,0.61363,0.63006,0.65029,0.67406,0.66855,0.66797,0.67711,0.67289,0.66784
109826,Simian,0.40625,0.01337,0.4165,0.41088,0.41238,0.44439,0.4073,0.38164,0.44066,0.45342,0.45402,0.47849,0.46421,0.46316
109924,Oras Baia De Arama,0.34926,0.34994,0.27688,0.3477,0.35169,0.36231,0.36344,0.40643,0.38702,0.38138,0.41118,0.40377,0.42813,0.43641
110027,Obarsia-Closani,0.21501,0.16886,0.20583,0.19569,0.19017,0.19485,0.18315,0.21472,0.21804,0.21589,0.19463,0.29847,0.34105,0.33361
110063,Municipiul Orsova,0.41575,0.3936,0.42978,0.44722,0.44549,0.45169,0.43999,0.43474,0.4404,0.42407,0.42711,0.41515,0.40353,0.40307
110116,Oras Strehaia,0.40725,0.40253,0.39166,0.4055,0.41279,0.41644,0.4196,0.43335,0.44543,0.43381,0.44204,0.44674,0.47374,0.4591
110232,Oras Vanju Mare,0.32082,0.33011,0.30538,0.30413,0.33664,0.33933,0.34702,0.34534,0.3726,0.37213,0.33843,0.35214,0.35869,0.36437
110296,Bala,0.26237,0.22451,0.27399,0.25842,0.21188,0.2642,0.25586,0.27077,0.30391,0.25506,0.2312,0.22343,0.31301,0.31248
110456,Balta,0.14794,0.15603,0.08255,0.21838,0.13386,0.21294,0.20785,0.1614,0.11821,0.09321,0.18438,0.14698,0.09917,0.06388
110535,Balacita,0.18914,0.17095,0.1352,0.2224,0.2374,0.24096,0.19941,0.21319,0.14848,0.16558,0.28735,0.28102,0.2437,0.29003
110571,Bacles,0.13213,0.09905,0.19606,0.12519,0.0,0.09917,0.04009,0.0,0.07637,0.1153,0.10541,0.17124,0.20421,0.20684
110688,Balvanesti,0.0,0.05058,0.12496,0.06391,0.14959,0.14805,0.16528,0.20164,0.20742,0.18928,0.21183,0.12407,0.16436,0.09915
110740,Breznita-Motru,0.15746,0.1679,0.19839,0.21604,0.11042,0.06402,0.12151,0.14148,0.14567,0.14682,0.18096,0.19321,0.19624,0.21896
110820,Breznita-Ocol,0.26707,0.26418,0.19113,0.17753,0.24024,0.14847,0.27333,0.23202,0.22664,0.20472,0.22652,0.20412,0.2154,0.22776
110875,Brosteni,0.21724,0.21258,0.16784,0.14839,0.15519,0.1818,0.1987,0.17212,0.16228,0.13934,0.20556,0.162,0.10947,0.1292
110946,Burila Mare,0.2371,0.25044,0.15171,0.09323,0.20727,0.16751,0.15758,0.15754,0.20711,0.27908,0.26373,0.25834,0.2642,0.31853
111006,Butoiesti,0.19815,0.2971,0.25082,0.25694,0.28375,0.26848,0.29218,0.27906,0.29792,0.27679,0.28366,0.29163,0.21177,0.30337
111097,Cazanesti,0.17421,0.24285,0.23286,0.12814,0.08574,0.18136,0.2328,0.25433,0.28415,0.28598,0.28605,0.2785,0.33683,0.26562
111220,Ciresu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10802,0.0,0.10799,0.13513
111275,Corcova,0.25733,0.23831,0.19363,0.2685,0.26889,0.24986,0.30823,0.31452,0.26171,0.25641,0.33494,0.40541,0.35585,0.3402
111417,Corlatel,0.0,0.09905,0.08764,0.17121,0.10805,0.09917,0.09917,0.17112,0.17112,0.17117,0.1798,0.15623,0.12367,0.05064
111444,Cujmir,0.27249,0.28197,0.28723,0.26133,0.26682,0.23794,0.24972,0.20159,0.20761,0.23163,0.26708,0.30729,0.31174,0.35105
111480,Devesel,0.33126,0.25942,0.325,0.19227,0.17523,0.31531,0.35077,0.33786,0.33105,0.3115,0.34018,0.32416,0.28679,0.26454
111550,Darvari,0.21052,0.1788,0.24005,0.20339,0.20234,0.16789,0.20667,0.20251,0.15568,0.16705,0.1661,0.1731,0.1122,0.08818
111587,Dumbrava,0.27042,0.0,0.0,0.0,0.2852,0.0,0.0,0.08759,0.0,0.0,0.0,0.0,0.0,0.0
111685,Floresti,0.11839,0.13882,0.25443,0.26447,0.17957,0.2078,0.20756,0.16478,0.23576,0.19709,0.18895,0.17035,0.17745,0.15412
111783,Garla Mare,0.18236,0.18842,0.16707,0.20745,0.20438,0.22658,0.25741,0.2748,0.30633,0.31791,0.31671,0.32923,0.33752,0.3501
111818,Godeanu,0.0,0.0,0.0,0.0,0.04749,0.03942,0.0,0.0,0.0,0.0,0.0,0.10799,0.10799,0.16195
111863,Gogosu,0.28208,0.3169,0.32141,0.3848,0.3971,0.37065,0.36362,0.35977,0.3325,0.34139,0.33641,0.29952,0.31668,0.24415
111916,Greci,0.13213,0.0,0.21604,0.18207,0.18605,0.18596,0.19834,0.20066,0.247,0.18108,0.23218,0.2078,0.2078,0.18103
111989,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10738,0.10582,0.09917,0.15176
112030,Gruia,0.2074,0.15738,0.24103,0.20585,0.21339,0.19834,0.18899,0.18894,0.18894,0.19897,0.18207,0.1518,0.1518,0.15176
112076,Hinova,0.19329,0.20726,0.2485,0.25591,0.22725,0.21876,0.25441,0.26203,0.25189,0.2695,0.2763,0.3207,0.36416,0.35226
112129,Husnicioara,0.0779,0.17095,0.14809,0.0992,0.16444,0.10799,0.18899,0.17971,0.10797,0.09917,0.11918,0.16702,0.13517,0.16195
112245,Eselnita,0.35389,0.33252,0.3684,0.34504,0.33614,0.35442,0.34575,0.36913,0.40996,0.42265,0.41487,0.40714,0.37918,0.40768
112263,Ilovat,0.0779,0.09309,0.1031,0.14701,0.08766,0.16811,0.15758,0.14802,0.2031,0.1518,0.14601,0.11461,0.17819,0.23007
112334,Ilovita,0.11815,0.1779,0.17874,0.22867,0.1406,0.21564,0.15708,0.21028,0.17421,0.21069,0.19877,0.18748,0.15797,0.17549
112370,Isverna,0.25951,0.24806,0.2438,0.2438,0.2804,0.29006,0.28637,0.27777,0.30009,0.30857,0.33194,0.33275,0.33316,0.37826
112469,Izvoru Barzii,0.36928,0.33289,0.37274,0.33531,0.33574,0.35509,0.33346,0.34585,0.35973,0.36673,0.39095,0.38457,0.37994,0.37995
112548,Jiana,0.27205,0.25616,0.16817,0.15502,0.15606,0.15726,0.16107,0.159,0.236,0.17135,0.21693,0.19122,0.30932,0.33273
112600,Livezile,0.0,0.08243,0.0802,0.10565,0.06917,0.06914,0.11429,0.12718,0.15695,0.12347,0.15496,0.19361,0.11028,0.13395
112664,Malovat,0.15491,0.20277,0.22988,0.20786,0.1706,0.24916,0.28593,0.2609,0.26987,0.34406,0.34983,0.32092,0.32653,0.2459
112744,Obarsia De Camp,0.07015,0.0875,0.11464,0.05872,0.13524,0.08761,0.16199,0.18894,0.12834,0.14652,0.12942,0.13994,0.11327,0.05541
112771,Oprisor,0.1734,0.1593,0.16996,0.18031,0.14033,0.10799,0.08253,0.0,0.15754,0.09917,0.14601,0.26068,0.24707,0.21837
112806,Padina,0.0,0.0,0.07798,0.1241,0.1323,0.14026,0.19017,0.2291,0.21434,0.19897,0.16203,0.21177,0.25437,0.30688
112879,Patulele,0.23455,0.25898,0.21079,0.28601,0.28813,0.31529,0.3114,0.30543,0.33451,0.29369,0.30994,0.29135,0.17519,0.1797
112904,Dubova,0.25689,0.24073,0.26696,0.20265,0.17035,0.21553,0.22175,0.31224,0.31325,0.33938,0.30676,0.32102,0.31487,0.33303
112959,Podeni,0.0,0.0,0.0,0.0992,0.0,0.08761,0.1064,0.10483,0.08759,0.08761,0.10802,0.16199,0.16199,0.2075
112995,Ponoarele,0.20969,0.19923,0.21675,0.23422,0.23503,0.2627,0.30022,0.27895,0.18917,0.17576,0.17333,0.18184,0.13691,0.31679
113153,Poroina Mare,0.0,0.0,0.2803,0.0,0.0,0.0,0.0,0.02616,0.06598,0.05044,0.14809,0.09917,0.17117,0.10797
113206,Pristol,0.1576,0.21246,0.15507,0.15334,0.13838,0.10952,0.11372,0.1944,0.12044,0.11327,0.13696,0.16076,0.1071,0.0986
113233,Prunisor,0.22297,0.23607,0.26244,0.28126,0.22994,0.24707,0.26368,0.20164,0.28732,0.30696,0.25696,0.27262,0.27593,0.26893
113395,Punghina,0.0,0.0,0.0,0.14894,0.14033,0.17117,0.10799,0.1065,0.12404,0.1064,0.13226,0.10653,0.0587,0.15176
113466,Rogova,0.20238,0.19402,0.24345,0.24455,0.23478,0.25019,0.31166,0.27075,0.23904,0.19709,0.18415,0.18864,0.18141,0.20889
113493,Salcia,0.21663,0.22264,0.18985,0.18315,0.25321,0.21088,0.20243,0.18086,0.18022,0.21834,0.2484,0.2111,0.23442,0.23508
113518,Stangaceaua,0.17104,0.0,0.0992,0.07798,0.08766,0.07796,0.10799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113607,Svinita,0.22062,0.19923,0.24246,0.28031,0.26922,0.28362,0.2768,0.2775,0.25797,0.22308,0.22691,0.22182,0.25106,0.26377
113625,Sisesti,0.10373,0.14679,0.21445,0.22194,0.08773,0.12272,0.14646,0.17579,0.21257,0.23686,0.09875,0.19445,0.18752,0.23722
113698,Sovarna,0.19104,0.18747,0.02984,0.10414,0.10234,0.09659,0.07516,0.16816,0.07223,0.15503,0.16109,0.17556,0.22207,0.23249
113732,Tamna,0.16423,0.22206,0.19902,0.1644,0.16444,0.20717,0.17117,0.08759,0.07794,0.0,0.0,0.0702,0.18899,0.24141
113849,Vanatori,0.22898,0.212,0.17562,0.15627,0.15631,0.12407,0.10307,0.15739,0.17518,0.08761,0.14894,0.15623,0.16199,0.22586
113894,Vanjulet,0.0,0.0,0.08764,0.1352,0.08766,0.0,0.0,0.0,0.08759,0.08761,0.10488,0.2328,0.15646,0.10797
113929,Vladaia,0.10697,0.15313,0.08482,0.06797,0.12272,0.14805,0.14691,0.19456,0.22249,0.16512,0.1828,0.13573,0.13183,0.18876
113974,Voloiac,0.15319,0.15738,0.14701,0.10643,0.09922,0.09321,0.0639,0.04008,0.0,0.0,0.0,0.0,0.0587,0.0
114060,Branistea,0.0,0.09905,0.16203,0.0992,0.0,0.14805,0.12407,0.16722,0.26551,0.26999,0.18933,0.14698,0.16687,0.1176
114079,Vrata,0.0,0.0,0.0,0.0,0.078,0.0,0.12838,0.16432,0.20575,0.26801,0.29441,0.24147,0.16199,0.16195
114319,Municipiul Targu Mures,0.49553,0.61456,0.71411,0.72756,0.728,0.73967,0.72851,0.72697,0.72685,0.72201,0.72128,0.72198,0.71165,0.70706
114355,Cristesti,0.45314,0.44238,0.44879,0.43767,0.44098,0.43897,0.4474,0.47815,0.44974,0.44709,0.46375,0.45655,0.42941,0.44023
114382,Sancraiu De Mures,0.46903,0.47813,0.47841,0.48039,0.49149,0.49156,0.50374,0.50831,0.52413,0.51875,0.5251,0.5338,0.52349,0.53364
114417,Sangeorgiu De Mures,0.54474,0.56099,0.55796,0.54725,0.55453,0.54806,0.54962,0.5489,0.5538,0.55285,0.56741,0.57527,0.58367,0.58051
114453,Santana De Mures,0.49644,0.50441,0.52437,0.52484,0.52918,0.52991,0.54191,0.54223,0.5452,0.51704,0.53356,0.5265,0.52393,0.5113
114514,Municipiul Sighisoara,0.51998,0.53328,0.54457,0.54774,0.53599,0.53875,0.52774,0.52484,0.53656,0.5428,0.53256,0.54427,0.58719,0.58852
114603,Albesti,0.37391,0.3601,0.32527,0.3114,0.36033,0.34081,0.38124,0.37958,0.3753,0.37066,0.35763,0.4339,0.25383,0.282
114710,Oras Ludus,0.56775,0.5521,0.55639,0.55931,0.5468,0.55287,0.53934,0.52979,0.53884,0.54907,0.5756,0.57276,0.58628,0.6011
114809,Municipiul Reghin,0.59095,0.59801,0.60389,0.59528,0.58525,0.59236,0.59104,0.59393,0.59681,0.59825,0.60835,0.61528,0.61771,0.6148
114854,Oras Sovata,0.44323,0.44587,0.4449,0.44877,0.44477,0.45209,0.44847,0.43776,0.45593,0.44357,0.41103,0.41914,0.42194,0.41643
114925,Municipiul Tarnaveni,0.5836,0.59242,0.60667,0.59726,0.60001,0.58673,0.59148,0.58436,0.58152,0.57889,0.58177,0.58844,0.57779,0.573
114970,Acatari,0.35462,0.3629,0.35092,0.37836,0.38342,0.37378,0.36782,0.36316,0.36393,0.36864,0.35878,0.41134,0.43156,0.43293
115076,Adamus,0.29345,0.34887,0.34663,0.27855,0.30958,0.30081,0.34208,0.34994,0.30007,0.31714,0.34433,0.3505,0.37778,0.38762
115147,Alunis,0.38158,0.3943,0.35765,0.36271,0.35821,0.39805,0.39486,0.3765,0.37575,0.37979,0.39484,0.37025,0.37619,0.37637
115183,Apold,0.32256,0.30671,0.29276,0.29685,0.2556,0.26469,0.29741,0.23437,0.26843,0.29481,0.17523,0.21084,0.2189,0.27762
115236,Atintis,0.09122,0.18599,0.10643,0.10157,0.21135,0.14174,0.2106,0.1295,0.23503,0.30818,0.32728,0.31501,0.29616,0.29359
115307,Bahnea,0.32407,0.31632,0.38975,0.37422,0.37515,0.38064,0.37713,0.33043,0.31479,0.37747,0.39782,0.39773,0.41071,0.38359
115389,Band,0.31618,0.28327,0.34147,0.35213,0.36226,0.36622,0.36073,0.37436,0.3834,0.36296,0.37627,0.36323,0.36276,0.3584
115520,Batos,0.37784,0.3566,0.36351,0.32917,0.33638,0.36353,0.37717,0.40751,0.39612,0.39658,0.41094,0.40715,0.40098,0.40924
115575,Bagaciu,0.27621,0.26284,0.24187,0.25269,0.26721,0.27843,0.24406,0.2743,0.2972,0.26447,0.25102,0.26218,0.24696,0.27515
115600,Bala,0.10478,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10799,0.10802,0.10799,0.1064,0.107
115637,Balauseri,0.14318,0.12078,0.11126,0.14029,0.14708,0.16919,0.16673,0.16054,0.13265,0.13597,0.17506,0.1675,0.17573,0.20607
115708,Beica De Jos,0.31709,0.31252,0.25914,0.2513,0.20566,0.23084,0.22925,0.23547,0.23033,0.21247,0.26563,0.27223,0.31024,0.29173
115771,Bichis,0.23924,0.23958,0.22194,0.23051,0.13405,0.0639,0.13223,0.15726,0.1689,0.23473,0.22957,0.2177,0.22896,0.25258
115824,Bogata,0.32792,0.31677,0.33601,0.33009,0.31863,0.30964,0.28366,0.28025,0.31096,0.31737,0.33006,0.32173,0.34155,0.34741
115851,Breaza,0.28106,0.32142,0.30345,0.30836,0.35889,0.35575,0.38491,0.40007,0.4147,0.40253,0.40714,0.41427,0.39565,0.40112
115897,Brancovenesti,0.35208,0.36656,0.34832,0.33828,0.30753,0.27852,0.25593,0.28506,0.31079,0.30559,0.27341,0.29647,0.34001,0.38927
115959,Ceuasu De Campie,0.35203,0.37611,0.4014,0.38804,0.4147,0.39386,0.3773,0.40111,0.44033,0.49897,0.50087,0.50172,0.44407,0.41504
116046,Chetani,0.34511,0.3311,0.34271,0.31815,0.31857,0.27683,0.32139,0.25846,0.29648,0.27494,0.32661,0.34771,0.33924,0.37871
116126,Chiheru De Jos,0.21469,0.24297,0.23652,0.25204,0.23488,0.21817,0.21843,0.22733,0.19309,0.19314,0.20339,0.2463,0.29144,0.26664
116171,Coroisanmartin,0.13507,0.15161,0.19566,0.19714,0.10805,0.13517,0.2328,0.10797,0.17112,0.26068,0.22269,0.13517,0.20593,0.20303
116224,Cozma,0.0,0.10786,0.08764,0.07798,0.10805,0.10799,0.10799,0.10797,0.10797,0.0,0.0,0.10799,0.09917,0.10797
116288,Craciunesti,0.3962,0.39242,0.38964,0.36723,0.36595,0.41118,0.39921,0.42165,0.4334,0.43962,0.45507,0.45188,0.46382,0.46705
116340,Craiesti,0.02692,0.01611,0.0,0.00848,0.02741,0.03045,0.03256,0.04481,0.05385,0.04399,0.03327,0.03887,0.04606,0.04339
116395,Cucerdea,0.16131,0.1861,0.23061,0.22054,0.1979,0.18225,0.19501,0.1618,0.18322,0.202,0.18031,0.18914,0.21001,0.21035
116439,Cuci,0.10877,0.28949,0.14116,0.25916,0.14639,0.27342,0.20334,0.25992,0.25778,0.27971,0.31233,0.3278,0.33995,0.37699
116493,Danes,0.32336,0.00551,0.35426,0.36635,0.34543,0.33863,0.30985,0.31159,0.33542,0.35233,0.33963,0.34845,0.35292,0.35254
116545,Deda,0.3381,0.36056,0.3254,0.31022,0.30376,0.3833,0.36111,0.39086,0.37789,0.39005,0.39159,0.43237,0.44882,0.45409
116590,Eremitu,0.30183,0.32832,0.31704,0.34204,0.33114,0.35138,0.33042,0.34989,0.34014,0.33586,0.35042,0.36526,0.38232,0.40233
116652,Ernei,0.299,0.31042,0.23269,0.30543,0.30526,0.28421,0.32182,0.34799,0.43136,0.43102,0.45503,0.46459,0.49256,0.49887
116723,Faragau,0.14794,0.14787,0.15762,0.15038,0.13405,0.19805,0.24219,0.26354,0.2723,0.27082,0.29161,0.26012,0.26615,0.26628
116796,Fantanele,0.31219,0.31525,0.30961,0.32726,0.35276,0.33932,0.3167,0.30828,0.30844,0.35713,0.36252,0.35274,0.36822,0.37283
116867,Galesti,0.29123,0.28343,0.2803,0.29966,0.30164,0.30708,0.30108,0.29959,0.32303,0.30718,0.29283,0.2823,0.27443,0.28628
116938,Ganesti,0.44983,0.4555,0.4182,0.45089,0.43298,0.45078,0.44231,0.4457,0.43267,0.36787,0.39235,0.3543,0.36903,0.36637
116983,Gheorghe Doja,0.38236,0.37844,0.39137,0.36776,0.34668,0.34534,0.35572,0.32739,0.39184,0.40742,0.41092,0.39625,0.38072,0.39311
117042,Ghindari,0.32201,0.34264,0.30118,0.30128,0.34948,0.32979,0.35848,0.33946,0.33404,0.27733,0.32649,0.31506,0.32946,0.33551
117113,Glodeni,0.20938,0.28717,0.32931,0.34236,0.30104,0.17515,0.24443,0.25791,0.2284,0.19037,0.19539,0.20391,0.19216,0.21536
117177,Gornesti,0.38125,0.3159,0.39649,0.42612,0.42177,0.41911,0.41448,0.41796,0.44336,0.4371,0.44542,0.45668,0.45079,0.44284
117275,Grebenisu De Campie,0.19523,0.28669,0.29332,0.28222,0.26021,0.22868,0.215,0.28071,0.32026,0.29187,0.27037,0.31405,0.32561,0.34213
117319,Gurghiu,0.37712,0.36919,0.40051,0.36997,0.38834,0.40854,0.39811,0.40505,0.4095,0.41584,0.42624,0.43843,0.43334,0.41976
117426,Hodac,0.26265,0.29665,0.30376,0.27329,0.27798,0.2926,0.33137,0.32632,0.3188,0.31794,0.31523,0.29774,0.31147,0.31751
117505,Hodosa,0.15194,0.15785,0.22812,0.20916,0.28202,0.30251,0.22126,0.25003,0.26627,0.22839,0.3119,0.32099,0.3518,0.36644
117550,Ibanesti,0.36104,0.34767,0.37069,0.36739,0.34465,0.35866,0.34441,0.33933,0.34649,0.34443,0.35324,0.36003,0.36811,0.36189
117667,Iclanzel,0.17488,0.14503,0.19515,0.1661,0.26123,0.29551,0.26187,0.25559,0.25204,0.25823,0.26677,0.28237,0.28567,0.32619
117783,Ideciu De Jos,0.17571,0.36927,0.3748,0.34283,0.34593,0.34546,0.35911,0.34186,0.3452,0.31819,0.35267,0.31622,0.33509,0.29092
117827,Oras Iernut,0.427,0.41713,0.43285,0.43765,0.45131,0.45253,0.46028,0.47771,0.49428,0.50498,0.49929,0.52067,0.51742,0.51384
117925,Livezeni,0.08543,0.47534,0.4416,0.45268,0.45458,0.49412,0.48228,0.50899,0.54034,0.56098,0.55736,0.5716,0.56711,0.53615
117998,Lunca,0.23115,0.23497,0.20599,0.2621,0.27196,0.2775,0.26334,0.32818,0.33754,0.32525,0.34041,0.30694,0.30094,0.3343
118058,Lunca Bradului,0.3562,0.35137,0.37032,0.36075,0.3374,0.31209,0.31473,0.3318,0.31611,0.33113,0.33948,0.33446,0.32821,0.29254
118094,Magherani,0.15305,0.14634,0.09959,0.18627,0.18371,0.18188,0.17916,0.22183,0.22183,0.18202,0.20203,0.17903,0.20146,0.2361
118209,Mica,0.23613,0.23862,0.26404,0.24794,0.28204,0.30294,0.30732,0.2855,0.31656,0.34371,0.32517,0.33224,0.32075,0.31196
118281,Oras Miercurea Nirajului,0.48529,0.49192,0.48904,0.49429,0.4936,0.47154,0.47121,0.46407,0.47516,0.48984,0.49548,0.49397,0.49412,0.49029
118370,Mihesu De Campie,0.2142,0.13556,0.21145,0.24101,0.25228,0.26703,0.28029,0.2768,0.28898,0.28348,0.30752,0.32475,0.33181,0.361
118469,Nades,0.23669,0.25852,0.24977,0.24473,0.26276,0.24737,0.23872,0.20222,0.15612,0.14754,0.11631,0.16419,0.2075,0.20048
118511,Neaua,0.0779,0.0,0.0,0.0,0.0,0.0,0.04469,0.08818,0.14882,0.14805,0.0,0.0,0.0,0.0
118575,Ogra,0.16958,0.20587,0.31184,0.28299,0.23699,0.28355,0.22637,0.27342,0.30934,0.29849,0.30003,0.2985,0.33034,0.33679
118637,Papiu Ilarian,0.08755,0.0875,0.0,0.0,0.0,0.07796,0.08761,0.09915,0.09319,0.08253,0.09324,0.16199,0.20717,0.24293
118691,Panet,0.27461,0.30141,0.32862,0.3732,0.35644,0.36025,0.35456,0.3732,0.40361,0.41479,0.41317,0.40468,0.40356,0.42112
118753,Pasareni,0.32841,0.35207,0.29782,0.32033,0.30582,0.30159,0.29535,0.26933,0.29161,0.28811,0.27425,0.26664,0.32141,0.32869
